Цех,Артикул продукции,Продукция,Дата,Артикул материала,Материал
511,330012233504,1177,2024-09-12,12300233,96.0
511,330012233414,1244,2024-09-12,12300233,96.0
511,330012233428,1472,2024-09-12,12300233,96.0
511,330012233442,153,2024-09-12,12300233,96.0
511,330012233421,341,2024-09-12,12300233,96.0
533,330012233645,166,2024-09-13,12300189,292.0
533,330012234023,609,2024-09-13,12300189,292.0
533,330012233671,77,2024-09-13,12300189,292.0
533,330012233563,1257,2024-09-13,12300189,292.0
533,330012233654,393,2024-09-13,12300189,292.0
533,330012233850,1189,2024-09-13,12300189,292.0
533,330012233904,1139,2024-09-13,12300189,292.0
533,330012233869,947,2024-09-13,12300189,292.0
533,330012233458,322,2024-09-13,12300189,292.0
533,330012234052,238,2024-09-13,12300189,292.0
522,330012234029,1622,2024-09-14,12300117,44.66666666666666
522,330012233926,392,2024-09-14,12300117,44.66666666666666
522,330012233928,1912,2024-09-14,12300117,44.66666666666666
522,330012234048,713,2024-09-14,12300117,44.66666666666666
522,330012233912,421,2024-09-14,12300117,44.66666666666666
522,330012233534,725,2024-09-14,12300117,44.66666666666666
522,330012233601,733,2024-09-14,12300117,44.66666666666666
522,330012233922,2613,2024-09-14,12300117,44.66666666666666
555,330012233935,1364,2024-09-15,12300259,33.0
555,330012233935,1364,2024-09-15,12300111,76.25
511,330012233488,2914,2024-09-15,1230014,1.2
533,330012233823,1433,2024-09-15,12300299,385.0
522,330012233471,784,2024-09-15,12300155,25.5
522,330012233471,784,2024-09-15,12300248,41.0
522,330012233901,1685,2024-09-15,12300155,25.5
511,330012233775,601,2024-09-15,1230014,1.2
533,330012233602,394,2024-09-15,12300299,385.0
522,330012233414,182,2024-09-15,12300155,25.5
522,330012233414,182,2024-09-15,12300248,41.0
555,330012233428,1673,2024-09-15,12300259,33.0
555,330012233428,1673,2024-09-15,12300111,76.25
511,330012233560,702,2024-09-15,1230014,1.2
533,330012233628,703,2024-09-15,12300299,385.0
533,330012233435,1571,2024-09-15,12300299,385.0
522,330012233901,1685,2024-09-15,12300248,41.0
511,330012233495,1955,2024-09-15,1230014,1.2
533,330012233470,1675,2024-09-15,12300299,385.0
533,330012233963,1428,2024-09-15,12300299,385.0
533,330012233847,1010,2024-09-15,12300299,385.0
511,330012233954,994,2024-09-15,1230014,1.2
511,330012233840,409,2024-09-15,1230014,1.2
533,330012233799,640,2024-09-15,12300299,385.0
533,330012233951,157,2024-09-15,12300299,385.0
511,330012233780,382,2024-09-15,1230014,1.2
522,330012233782,501,2024-09-15,12300248,41.0
522,330012233967,1314,2024-09-15,12300155,25.5
522,330012233782,501,2024-09-15,12300155,25.5
555,330012233686,338,2024-09-15,12300259,33.0
555,330012233686,338,2024-09-15,12300111,76.25
555,330012233651,613,2024-09-15,12300259,33.0
555,330012233651,613,2024-09-15,12300111,76.25
555,330012233780,1477,2024-09-15,12300259,33.0
555,330012233780,1477,2024-09-15,12300111,76.25
533,330012233439,1246,2024-09-15,12300299,385.0
533,330012233670,2930,2024-09-15,12300299,385.0
522,330012233967,1314,2024-09-15,12300248,41.0
511,330012233624,1618,2024-09-16,12300241,20.0
544,330012233875,2252,2024-09-16,12300117,2.4
511,330012233754,660,2024-09-16,12300241,20.0
511,330012233912,1432,2024-09-16,12300241,20.0
511,330012233437,745,2024-09-16,12300241,20.0
544,330012233866,1443,2024-09-16,12300117,2.4
544,330012233878,288,2024-09-16,12300117,2.4
544,330012233681,94,2024-09-16,12300117,2.4
544,330012233783,202,2024-09-16,12300117,2.4
511,330012233456,1871,2024-09-16,12300241,20.0
544,330012233713,1506,2024-09-16,12300117,2.4
511,330012233815,1302,2024-09-16,12300241,20.0
544,330012233494,1182,2024-09-16,12300117,2.4
544,330012233782,2032,2024-09-16,12300117,2.4
544,330012233695,424,2024-09-16,12300117,2.4
544,330012233484,421,2024-09-17,12300160,24.0
544,330012233722,493,2024-09-17,12300160,24.0
544,330012233911,1821,2024-09-17,12300160,24.0
544,330012233510,654,2024-09-17,12300160,24.0
544,330012233707,387,2024-09-17,12300160,24.0
544,330012233497,319,2024-09-17,12300160,24.0
544,330012233911,2606,2024-09-17,12300160,24.0
544,330012233651,1269,2024-09-17,12300160,24.0
544,330012233633,1231,2024-09-17,12300160,24.0
544,330012233666,262,2024-09-17,12300160,24.0
544,330012233457,553,2024-09-17,12300160,24.0
544,330012233843,272,2024-09-17,12300160,24.0
544,330012233784,1923,2024-09-17,12300160,24.0
544,330012233634,330,2024-09-17,12300160,24.0
555,330012233802,1036,2024-09-19,12300271,16.25
555,330012233716,332,2024-09-19,12300271,16.25
555,330012233575,1345,2024-09-19,12300271,16.25
555,330012233826,158,2024-09-19,12300271,16.25
555,330012233587,533,2024-09-19,12300271,16.25
555,330012233499,213,2024-09-19,12300271,16.25
555,330012233448,1363,2024-09-19,12300271,16.25
555,330012233601,1960,2024-09-19,12300271,16.25
555,330012233688,387,2024-09-19,12300271,16.25
555,330012233575,79,2024-09-19,12300271,16.25
555,330012233566,670,2024-09-20,12300104,54.0
555,330012233566,670,2024-09-20,1230031,21.0
555,330012233633,312,2024-09-20,12300104,54.0
555,330012233633,312,2024-09-20,1230031,21.0
555,330012233585,637,2024-09-20,12300104,54.0
555,330012233585,637,2024-09-20,1230031,21.0
555,330012233781,225,2024-09-20,12300104,54.0
555,330012233783,1562,2024-09-20,1230031,21.0
555,330012233783,1562,2024-09-20,12300104,54.0
555,330012233729,230,2024-09-20,12300104,54.0
555,330012233781,225,2024-09-20,1230031,21.0
555,330012233660,363,2024-09-20,12300104,54.0
555,330012233712,871,2024-09-20,1230031,21.0
555,330012233712,871,2024-09-20,12300104,54.0
555,330012233612,1128,2024-09-20,1230031,21.0
555,330012233612,1128,2024-09-20,12300104,54.0
555,330012233729,230,2024-09-20,1230031,21.0
555,330012233537,1159,2024-09-20,12300104,54.0
555,330012233768,2250,2024-09-20,1230031,21.0
555,330012233768,2250,2024-09-20,12300104,54.0
555,330012233660,363,2024-09-20,1230031,21.0
555,330012233537,1159,2024-09-20,1230031,21.0
511,330012233647,266,2024-09-21,12300277,80.0
511,330012233616,130,2024-09-21,12300277,80.0
511,330012233674,1614,2024-09-21,12300277,80.0
511,330012233731,133,2024-09-21,12300277,80.0
544,330012233437,112,2024-09-21,1230049,14.0
544,330012233667,295,2024-09-21,1230049,14.0
544,330012233734,397,2024-09-21,1230049,14.0
511,330012233696,229,2024-09-21,12300277,80.0
511,330012233621,887,2024-09-21,12300277,80.0
511,330012233603,750,2024-09-21,12300277,80.0
544,330012233725,1561,2024-09-21,1230049,14.0
511,330012233588,1347,2024-09-21,12300277,80.0
544,330012233549,1128,2024-09-21,1230049,14.0
544,330012233559,775,2024-09-21,1230049,14.0
544,330012233624,444,2024-09-21,1230049,14.0
511,330012233705,1002,2024-09-21,12300277,80.0
544,330012233683,641,2024-09-21,1230049,14.0
544,330012233566,2068,2024-09-21,1230049,14.0
511,330012233685,954,2024-09-21,12300277,80.0
511,330012233487,2669,2024-09-21,12300277,80.0
544,330012233476,461,2024-09-21,1230049,14.0
544,330012233475,247,2024-09-21,1230049,14.0
544,330012233566,1395,2024-09-21,1230049,14.0
511,330012233759,1961,2024-09-21,12300277,80.0
511,330012233687,724,2024-09-21,12300277,80.0
511,330012233576,1194,2024-09-21,12300277,80.0
522,330012233450,2568,2024-09-22,12300210,58.66666666666666
522,330012233446,2202,2024-09-22,12300210,58.66666666666666
522,330012233630,2141,2024-09-22,12300210,58.66666666666666
544,330012233465,1077,2024-09-22,12300145,32.0
522,330012233522,398,2024-09-22,12300210,58.66666666666666
522,330012233558,274,2024-09-22,12300210,58.66666666666666
544,330012233660,284,2024-09-22,12300145,32.0
511,330012233566,136,2024-09-22,12300272,186.0
522,330012233651,409,2024-09-22,12300210,58.66666666666666
544,330012233628,393,2024-09-22,12300145,32.0
544,330012233523,1058,2024-09-22,12300145,32.0
522,330012233661,544,2024-09-22,12300210,58.66666666666666
522,330012233435,373,2024-09-22,12300210,58.66666666666666
544,330012233534,1287,2024-09-22,12300145,32.0
544,330012233644,921,2024-09-22,12300145,32.0
522,330012233493,501,2024-09-22,12300210,58.66666666666666
511,330012233644,409,2024-09-22,12300272,186.0
522,330012233521,829,2024-09-22,12300210,58.66666666666666
511,330012233676,196,2024-09-22,12300272,186.0
544,330012233627,150,2024-09-22,12300145,32.0
511,330012233705,447,2024-09-22,12300272,186.0
522,330012233509,1049,2024-09-22,12300210,58.66666666666666
522,330012233531,292,2024-09-22,12300210,58.66666666666666
522,330012233682,2496,2024-09-22,12300210,58.66666666666666
544,330012233450,535,2024-09-22,12300145,32.0
522,330012233643,1566,2024-09-23,1230094,99.0
533,330012233566,958,2024-09-23,12300211,91.0
533,330012233566,958,2024-09-23,12300199,8.0
522,330012233558,547,2024-09-23,12300125,140.0
533,330012233471,344,2024-09-23,12300199,8.0
533,330012233471,344,2024-09-23,12300211,91.0
522,330012233564,1721,2024-09-23,12300125,140.0
522,330012233564,1721,2024-09-23,1230094,99.0
522,330012233643,1566,2024-09-23,12300125,140.0
522,330012233558,547,2024-09-23,1230094,99.0
533,330012233517,228,2024-09-23,12300211,91.0
533,330012233517,228,2024-09-23,12300199,8.0
522,330012233654,177,2024-09-23,1230094,99.0
522,330012233600,342,2024-09-23,12300125,140.0
522,330012233505,841,2024-09-23,1230094,99.0
522,330012233505,841,2024-09-23,12300125,140.0
522,330012233441,904,2024-09-23,1230094,99.0
522,330012233441,904,2024-09-23,12300125,140.0
533,330012233615,210,2024-09-23,12300199,8.0
533,330012233615,210,2024-09-23,12300211,91.0
533,330012233431,451,2024-09-23,12300199,8.0
533,330012233431,451,2024-09-23,12300211,91.0
522,330012233654,177,2024-09-23,12300125,140.0
522,330012233600,342,2024-09-23,1230094,99.0
544,330012233587,2188,2024-09-24,1230034,102.0
544,330012233547,2287,2024-09-24,1230034,102.0
544,330012233590,168,2024-09-24,1230034,102.0
544,330012233583,1537,2024-09-24,1230034,102.0
544,330012233487,756,2024-09-24,1230034,102.0
544,330012233558,341,2024-09-24,1230034,102.0
544,330012233575,2119,2024-09-24,1230034,102.0
511,330012233441,558,2024-09-27,12300282,12.333333333333334
533,330012233449,511,2024-09-27,1230063,56.66666666666666
533,330012233475,182,2024-09-27,1230063,56.66666666666666
533,330012233437,817,2024-09-27,1230063,56.66666666666666
511,330012233451,161,2024-09-27,12300282,12.333333333333334
511,330012233439,88,2024-09-27,12300282,12.333333333333334
533,330012233448,1049,2024-09-27,1230063,56.66666666666666
533,330012233457,1824,2024-09-27,1230063,56.66666666666666
511,330012233420,234,2024-09-27,12300282,12.333333333333334
511,330012233494,458,2024-09-27,12300282,12.333333333333334
511,330012233427,1391,2024-09-27,12300282,12.333333333333334
533,330012233470,711,2024-09-27,1230063,56.66666666666666
533,330012233466,653,2024-09-27,1230063,56.66666666666666
533,330012233469,941,2024-09-27,1230063,56.66666666666666
511,330012233458,172,2024-09-27,12300282,12.333333333333334
533,330012233428,1101,2024-09-27,1230063,56.66666666666666
533,330012233483,1434,2024-09-27,1230063,56.66666666666666
533,330012233436,882,2024-09-28,1230045,552.0
533,330012233429,90,2024-09-28,1230045,552.0
533,330012233443,1030,2024-09-28,1230045,552.0
533,330012233421,219,2024-09-28,1230045,552.0
522,330012233439,341,2024-09-28,1230018,2.6666666666666665
533,330012233425,2216,2024-09-28,1230045,552.0
533,330012233432,413,2024-09-28,1230045,552.0
533,330012233432,597,2024-09-28,1230045,552.0
511,330012233414,672,2024-09-28,1230066,34.0
522,330012233429,2430,2024-09-28,1230018,2.6666666666666665
511,330012233414,672,2024-09-28,12300162,97.5
511,330012233427,2403,2024-09-28,12300162,97.5
511,330012233427,2403,2024-09-28,1230066,34.0
533,330012233423,203,2024-09-28,1230045,552.0
533,330012233422,109,2024-09-28,1230045,552.0
522,330012233414,202,2024-09-28,1230018,2.6666666666666665
533,330012233414,2123,2024-09-28,1230045,552.0
522,330012233442,206,2024-09-28,1230018,2.6666666666666665
533,330012233443,71,2024-09-28,1230045,552.0
511,330012233438,1318,2024-09-28,1230066,34.0
522,330012233459,1832,2024-09-28,1230018,2.6666666666666665
533,330012233429,251,2024-09-28,1230045,552.0
511,330012233448,1863,2024-09-28,12300162,97.5
522,330012233422,1620,2024-09-28,1230018,2.6666666666666665
533,330012233434,1609,2024-09-28,1230045,552.0
533,330012233454,656,2024-09-28,1230045,552.0
533,330012233424,1961,2024-09-28,1230045,552.0
511,330012233425,207,2024-09-28,12300162,97.5
511,330012233448,1863,2024-09-28,1230066,34.0
522,330012233430,572,2024-09-28,1230018,2.6666666666666665
511,330012233436,232,2024-09-28,12300162,97.5
511,330012233436,232,2024-09-28,1230066,34.0
522,330012233447,694,2024-09-28,1230018,2.6666666666666665
533,330012233437,661,2024-09-28,1230045,552.0
511,330012233439,1544,2024-09-28,12300162,97.5
511,330012233439,1544,2024-09-28,1230066,34.0
511,330012233438,1318,2024-09-28,12300162,97.5
511,330012233425,207,2024-09-28,1230066,34.0
511,330012233781,1330,2024-09-29,12300116,19.75
522,330012233565,1961,2024-09-29,1230082,7.0
555,330012233795,853,2024-09-29,1230048,22.0
511,330012233630,2186,2024-09-29,12300116,19.75
522,330012233913,217,2024-09-29,1230082,7.0
555,330012233900,1115,2024-09-29,1230048,22.0
555,330012233928,389,2024-09-29,1230048,22.0
555,330012233610,312,2024-09-29,1230048,22.0
522,330012233671,123,2024-09-29,1230082,7.0
522,330012233620,566,2024-09-29,1230082,7.0
555,330012233624,362,2024-09-29,1230048,22.0
522,330012233417,531,2024-09-29,1230082,7.0
555,330012233777,2454,2024-09-29,1230048,22.0
511,330012234099,721,2024-09-29,12300116,19.75
522,330012233949,11,2024-09-29,1230082,7.0
522,330012233736,643,2024-09-29,1230082,7.0
511,330012233414,329,2024-09-29,12300116,19.75
511,330012233413,799,2024-09-29,12300116,19.75
511,330012233421,655,2024-09-29,12300116,19.75
555,330012233413,155,2024-09-29,1230048,22.0
555,330012233413,250,2024-09-29,1230048,22.0
511,330012233417,1808,2024-09-29,12300116,19.75
555,330012234076,1162,2024-09-29,1230048,22.0
544,330012233969,241,2024-09-30,12300283,136.0
544,330012234019,1882,2024-09-30,12300283,136.0
544,330012233645,1170,2024-09-30,12300283,136.0
544,330012233554,548,2024-09-30,12300283,136.0
544,330012233640,123,2024-09-30,12300283,136.0
544,330012233900,854,2024-09-30,12300283,136.0
544,330012233473,272,2024-09-30,12300283,136.0
544,330012234050,199,2024-09-30,12300283,136.0
522,330012233911,2058,2024-10-01,1230049,2.4
511,330012233583,1760,2024-10-01,12300270,182.0
522,330012233936,63,2024-10-01,1230049,2.4
522,330012233431,165,2024-10-01,1230049,2.4
522,330012233891,400,2024-10-01,1230049,2.4
511,330012233522,568,2024-10-01,12300270,182.0
522,330012233689,1056,2024-10-01,1230049,2.4
522,330012233687,1877,2024-10-01,1230049,2.4
522,330012233734,391,2024-10-01,1230049,2.4
522,330012233877,603,2024-10-01,1230049,2.4
522,330012233847,961,2024-10-01,1230049,2.4
522,330012233717,1602,2024-10-01,1230049,2.4
522,330012233800,280,2024-10-01,1230049,2.4
511,330012233808,924,2024-10-01,12300270,182.0
511,330012233708,1356,2024-10-01,12300270,182.0
522,330012233422,1341,2024-10-01,1230049,2.4
511,330012233806,687,2024-10-01,12300270,182.0
511,330012233416,1494,2024-10-01,12300270,182.0
522,330012233957,691,2024-10-01,1230049,2.4
511,330012233442,2535,2024-10-01,12300270,182.0
511,330012233653,245,2024-10-01,12300270,182.0
533,330012233536,261,2024-10-02,12300179,30.0
533,330012233813,804,2024-10-02,12300179,30.0
533,330012233497,2057,2024-10-02,12300179,30.0
533,330012233569,1119,2024-10-02,12300179,30.0
533,330012233774,930,2024-10-02,12300179,30.0
533,330012233801,490,2024-10-02,12300179,30.0
533,330012233705,1173,2024-10-02,12300179,30.0
533,330012233948,978,2024-10-02,12300179,30.0
533,330012233601,881,2024-10-02,12300179,30.0
533,330012233541,1992,2024-10-02,12300179,30.0
511,330012233579,1368,2024-10-03,12300149,11.4
511,330012233755,236,2024-10-03,12300149,11.4
511,330012233901,164,2024-10-03,12300149,11.4
544,330012233664,624,2024-10-04,1230076,62.25
544,330012233437,33,2024-10-04,1230076,62.25
544,330012233553,2450,2024-10-04,1230076,62.25
544,330012233632,245,2024-10-04,1230076,62.25
544,330012233665,1201,2024-10-04,1230076,62.25
544,330012233690,596,2024-10-04,1230076,62.25
544,330012233752,282,2024-10-04,1230076,62.25
544,330012233516,62,2024-10-04,1230076,62.25
544,330012233668,535,2024-10-04,1230076,62.25
533,330012233492,887,2024-10-05,12300101,30.5
533,330012233656,2172,2024-10-05,12300101,30.5
533,330012233564,2293,2024-10-05,12300101,30.5
533,330012233425,1211,2024-10-05,12300101,30.5
533,330012233530,481,2024-10-05,12300101,30.5
533,330012233510,978,2024-10-05,12300101,30.5
533,330012233464,439,2024-10-05,12300101,30.5
533,330012233630,806,2024-10-05,12300101,30.5
511,330012233413,1020,2024-10-06,1230089,79.0
511,330012233744,861,2024-10-06,1230089,79.0
544,330012233658,732,2024-10-06,1230029,157.5
511,330012233673,209,2024-10-06,1230089,79.0
544,330012233670,591,2024-10-06,1230029,157.5
511,330012233674,241,2024-10-06,1230089,79.0
511,330012233750,240,2024-10-06,1230089,79.0
511,330012233417,2424,2024-10-06,1230089,79.0
511,330012233761,850,2024-10-06,1230089,79.0
511,330012233438,818,2024-10-06,1230089,79.0
544,330012233552,430,2024-10-06,1230029,157.5
544,330012233596,1853,2024-10-06,1230029,157.5
511,330012233670,174,2024-10-06,1230089,79.0
511,330012233720,225,2024-10-06,1230089,79.0
511,330012233533,203,2024-10-06,1230089,79.0
511,330012233444,221,2024-10-07,12300180,340.0
511,330012233434,1191,2024-10-07,12300180,340.0
511,330012233434,1191,2024-10-07,1230052,66.4
511,330012233439,699,2024-10-07,12300180,340.0
511,330012233439,699,2024-10-07,1230052,66.4
511,330012233674,765,2024-10-07,12300180,340.0
511,330012233674,765,2024-10-07,1230052,66.4
511,330012233556,1724,2024-10-07,12300180,340.0
511,330012233444,221,2024-10-07,1230052,66.4
511,330012233556,1724,2024-10-07,1230052,66.4
511,330012233593,371,2024-10-07,1230052,66.4
511,330012233593,371,2024-10-07,12300180,340.0
511,330012233610,293,2024-10-07,1230052,66.4
511,330012233610,293,2024-10-07,12300180,340.0
511,330012233729,298,2024-10-07,1230052,66.4
511,330012233528,1140,2024-10-07,12300180,340.0
511,330012233560,668,2024-10-07,1230052,66.4
511,330012233560,668,2024-10-07,12300180,340.0
511,330012233528,1140,2024-10-07,1230052,66.4
511,330012233729,298,2024-10-07,12300180,340.0
555,330012233487,363,2024-10-08,1230025,15.0
555,330012233439,577,2024-10-08,1230025,15.0
544,330012233578,98,2024-10-08,1230059,186.0
555,330012233600,978,2024-10-08,1230025,15.0
555,330012233448,1570,2024-10-08,1230025,15.0
544,330012233594,929,2024-10-08,1230059,186.0
544,330012233606,131,2024-10-08,1230059,186.0
