Артикул продукции,Продукция,Артикул материала,Материал,Цех_511,Цех_522,Цех_533,Цех_544,Цех_555
48,980,281,21.6,False,False,False,True,False
234,2302,169,111.0,False,False,False,True,False
102,2090,169,111.0,False,False,False,True,False
102,2090,281,21.6,False,False,False,True,False
29,1827,169,111.0,False,False,False,True,False
48,980,169,111.0,False,False,False,True,False
64,146,116,63.0,True,False,False,False,False
274,523,169,111.0,False,False,False,True,False
274,523,281,21.6,False,False,False,True,False
76,150,116,63.0,True,False,False,False,False
58,206,169,111.0,False,False,False,True,False
58,206,281,21.6,False,False,False,True,False
0,799,116,63.0,True,False,False,False,False
29,1827,281,21.6,False,False,False,True,False
56,2645,117,17.5,False,False,False,True,False
32,1403,117,17.5,False,False,False,True,False
9,633,175,19.0,False,False,True,False,False
9,633,181,56.0,False,False,True,False,False
224,573,175,19.0,False,False,True,False,False
205,705,175,19.0,False,False,True,False,False
7,1708,175,19.0,False,False,True,False,False
7,1708,181,56.0,False,False,True,False,False
175,565,117,17.5,False,False,False,True,False
260,566,117,17.5,False,False,False,True,False
73,1088,181,56.0,False,False,True,False,False
224,573,181,56.0,False,False,True,False,False
73,1088,175,19.0,False,False,True,False,False
205,705,181,56.0,False,False,True,False,False
123,902,175,19.0,False,False,True,False,False
279,2168,117,17.5,False,False,False,True,False
119,235,175,19.0,False,False,True,False,False
119,235,181,56.0,False,False,True,False,False
260,356,175,19.0,False,False,True,False,False
260,356,181,56.0,False,False,True,False,False
177,2175,117,17.5,False,False,False,True,False
145,446,117,17.5,False,False,False,True,False
189,1802,181,56.0,False,False,True,False,False
189,1802,175,19.0,False,False,True,False,False
281,602,181,56.0,False,False,True,False,False
123,902,181,56.0,False,False,True,False,False
232,597,181,56.0,False,False,True,False,False
232,597,175,19.0,False,False,True,False,False
281,602,175,19.0,False,False,True,False,False
23,794,78,74.0,False,False,True,False,False
206,2127,78,74.0,False,False,True,False,False
25,165,78,74.0,False,False,True,False,False
82,2259,78,74.0,False,False,True,False,False
63,2185,78,74.0,False,False,True,False,False
23,2331,260,175.0,False,True,False,False,False
23,2331,169,18.666666666666668,False,True,False,False,False
40,202,260,175.0,False,True,False,False,False
40,202,169,18.666666666666668,False,True,False,False,False
148,498,78,74.0,False,False,True,False,False
47,1156,78,74.0,False,False,True,False,False
6,1168,78,74.0,False,False,True,False,False
63,2545,78,74.0,False,False,True,False,False
123,468,260,175.0,False,True,False,False,False
123,468,169,18.666666666666668,False,True,False,False,False
45,223,260,175.0,False,True,False,False,False
45,223,169,18.666666666666668,False,True,False,False,False
123,567,260,175.0,False,True,False,False,False
123,567,169,18.666666666666668,False,True,False,False,False
253,2124,260,175.0,False,True,False,False,False
253,2124,169,18.666666666666668,False,True,False,False,False
213,1552,78,74.0,False,False,True,False,False
220,1036,78,74.0,False,False,True,False,False
42,1012,15,0.6666666666666666,False,False,False,False,True
21,227,15,0.6666666666666666,False,False,False,False,True
167,240,15,0.6666666666666666,False,False,False,False,True
156,761,15,0.6666666666666666,False,False,False,False,True
104,1001,15,0.6666666666666666,False,False,False,False,True
14,324,15,0.6666666666666666,False,False,False,False,True
58,549,15,0.6666666666666666,False,False,False,False,True
1,1297,15,0.6666666666666666,False,False,False,False,True
48,531,109,23.75,False,False,False,False,True
6,1077,198,102.0,False,False,True,False,False
73,1429,198,102.0,False,False,True,False,False
83,709,198,102.0,False,False,True,False,False
137,1506,198,102.0,False,False,True,False,False
72,1276,109,23.75,False,False,False,False,True
20,120,198,102.0,False,False,True,False,False
16,926,109,23.75,False,False,False,False,True
133,309,198,102.0,False,False,True,False,False
136,574,198,102.0,False,False,True,False,False
8,1066,198,102.0,False,False,True,False,False
8,865,109,23.75,False,False,False,False,True
104,1835,198,102.0,False,False,True,False,False
146,385,198,102.0,False,False,True,False,False
131,1102,198,102.0,False,False,True,False,False
93,960,198,102.0,False,False,True,False,False
131,221,198,102.0,False,False,True,False,False
73,192,211,40.0,False,False,False,False,True
17,595,56,71.2,False,False,True,False,False
22,533,56,71.2,False,False,True,False,False
3,851,211,40.0,False,False,False,False,True
28,840,211,40.0,False,False,False,False,True
40,332,56,71.2,False,False,True,False,False
45,1905,211,40.0,False,False,False,False,True
44,1165,211,40.0,False,False,False,False,True
90,504,56,71.2,False,False,True,False,False
52,1087,211,40.0,False,False,False,False,True
94,362,56,71.2,False,False,True,False,False
105,563,211,40.0,False,False,False,False,True
79,629,211,40.0,False,False,False,False,True
3,196,211,40.0,False,False,False,False,True
103,589,56,71.2,False,False,True,False,False
54,382,211,40.0,False,False,False,False,True
43,447,211,40.0,False,False,False,False,True
102,484,56,71.2,False,False,True,False,False
54,1033,211,40.0,False,False,False,False,True
12,769,56,71.2,False,False,True,False,False
28,1229,56,71.2,False,False,True,False,False
6,1261,86,86.66666666666667,False,True,False,False,False
3,518,86,86.66666666666667,False,True,False,False,False
12,1663,223,135.0,False,False,True,False,False
0,169,86,86.66666666666667,False,True,False,False,False
33,667,86,86.66666666666667,False,True,False,False,False
7,529,223,135.0,False,False,True,False,False
37,620,86,86.66666666666667,False,True,False,False,False
9,959,223,135.0,False,False,True,False,False
26,1344,86,86.66666666666667,False,True,False,False,False
8,2225,86,86.66666666666667,False,True,False,False,False
15,2487,223,135.0,False,False,True,False,False
10,1889,86,86.66666666666667,False,True,False,False,False
19,2416,223,135.0,False,False,True,False,False
35,99,223,135.0,False,False,True,False,False
45,1153,223,135.0,False,False,True,False,False
20,95,86,86.66666666666667,False,True,False,False,False
46,546,86,86.66666666666667,False,True,False,False,False
52,540,223,135.0,False,False,True,False,False
26,526,223,135.0,False,False,True,False,False
40,999,223,135.0,False,False,True,False,False
59,292,86,86.66666666666667,False,True,False,False,False
76,1431,86,86.66666666666667,False,True,False,False,False
3,2535,223,135.0,False,False,True,False,False
13,1199,223,135.0,False,False,True,False,False
35,856,86,86.66666666666667,False,True,False,False,False
122,1330,156,12.5,False,False,False,False,True
152,246,156,12.5,False,False,False,False,True
357,1051,156,12.5,False,False,False,False,True
135,408,156,12.5,False,False,False,False,True
93,2580,156,12.5,False,False,False,False,True
147,1393,156,12.5,False,False,False,False,True
656,1839,156,12.5,False,False,False,False,True
309,276,156,12.5,False,False,False,False,True
212,305,156,12.5,False,False,False,False,True
380,230,181,44.0,False,False,False,True,False
324,1960,240,126.0,False,False,False,False,True
324,1960,93,0.5,False,False,False,False,True
248,141,181,44.0,False,False,False,True,False
88,943,240,126.0,False,False,False,False,True
88,943,93,0.5,False,False,False,False,True
305,1137,181,44.0,False,False,False,True,False
109,2947,240,126.0,False,False,False,False,True
36,844,181,44.0,False,False,False,True,False
592,190,181,44.0,False,False,False,True,False
155,628,240,126.0,False,False,False,False,True
155,628,93,0.5,False,False,False,False,True
551,534,181,44.0,False,False,False,True,False
549,2218,181,44.0,False,False,False,True,False
25,440,181,44.0,False,False,False,True,False
497,1771,240,126.0,False,False,False,False,True
497,1771,93,0.5,False,False,False,False,True
109,2947,93,0.5,False,False,False,False,True
612,237,93,0.5,False,False,False,False,True
556,1723,93,0.5,False,False,False,False,True
556,1723,240,126.0,False,False,False,False,True
152,866,181,44.0,False,False,False,True,False
111,446,181,44.0,False,False,False,True,False
386,593,240,126.0,False,False,False,False,True
386,593,93,0.5,False,False,False,False,True
491,421,240,126.0,False,False,False,False,True
491,421,93,0.5,False,False,False,False,True
421,298,181,44.0,False,False,False,True,False
150,1209,240,126.0,False,False,False,False,True
150,1209,93,0.5,False,False,False,False,True
349,475,181,44.0,False,False,False,True,False
603,335,181,44.0,False,False,False,True,False
464,1063,240,126.0,False,False,False,False,True
464,1063,93,0.5,False,False,False,False,True
424,791,240,126.0,False,False,False,False,True
424,791,93,0.5,False,False,False,False,True
212,351,240,126.0,False,False,False,False,True
212,351,93,0.5,False,False,False,False,True
612,237,240,126.0,False,False,False,False,True
98,1257,83,366.0,True,False,False,False,False
490,198,83,366.0,True,False,False,False,False
111,438,83,366.0,True,False,False,False,False
361,239,83,366.0,True,False,False,False,False
252,1781,289,97.33333333333331,True,False,False,False,False
454,303,289,97.33333333333331,True,False,False,False,False
454,303,34,46.0,True,False,False,False,False
108,647,289,97.33333333333331,True,False,False,False,False
252,1781,34,46.0,True,False,False,False,False
402,996,289,97.33333333333331,True,False,False,False,False
402,996,34,46.0,True,False,False,False,False
117,340,289,97.33333333333331,True,False,False,False,False
117,340,34,46.0,True,False,False,False,False
108,647,34,46.0,True,False,False,False,False
64,378,130,24.0,True,False,False,False,False
384,719,51,106.66666666666669,False,False,False,True,False
454,1352,51,106.66666666666669,False,False,False,True,False
311,581,130,24.0,True,False,False,False,False
368,2127,130,24.0,True,False,False,False,False
221,421,130,24.0,True,False,False,False,False
121,1174,130,24.0,True,False,False,False,False
431,588,130,24.0,True,False,False,False,False
408,2147,51,106.66666666666669,False,False,False,True,False
227,1852,51,106.66666666666669,False,False,False,True,False
279,1435,130,24.0,True,False,False,False,False
85,951,130,24.0,True,False,False,False,False
379,214,130,24.0,True,False,False,False,False
234,377,51,106.66666666666669,False,False,False,True,False
138,61,130,24.0,True,False,False,False,False
433,721,130,24.0,True,False,False,False,False
466,201,51,106.66666666666669,False,False,False,True,False
244,474,1,103.5,False,False,False,True,False
370,595,1,103.5,False,False,False,True,False
422,1799,1,103.5,False,False,False,True,False
241,1253,1,103.5,False,False,False,True,False
231,332,1,103.5,False,False,False,True,False
358,1326,1,103.5,False,False,False,True,False
357,297,1,103.5,False,False,False,True,False
38,104,1,103.5,False,False,False,True,False
310,454,1,103.5,False,False,False,True,False
55,298,1,103.5,False,False,False,True,False
59,338,1,103.5,False,False,False,True,False
101,2803,110,250.0,False,True,False,False,False
94,185,110,250.0,False,True,False,False,False
35,1133,110,250.0,False,True,False,False,False
288,457,110,250.0,False,True,False,False,False
39,692,110,250.0,False,True,False,False,False
79,202,110,250.0,False,True,False,False,False
210,969,110,250.0,False,True,False,False,False
124,2064,180,85.5,False,False,False,True,False
145,126,180,85.5,False,False,False,True,False
170,1125,180,85.5,False,False,False,True,False
181,247,180,85.5,False,False,False,True,False
152,2162,180,85.5,False,False,False,True,False
224,279,180,85.5,False,False,False,True,False
84,1684,180,85.5,False,False,False,True,False
103,328,180,85.5,False,False,False,True,False
62,1144,226,17.25,False,False,False,False,True
100,87,187,12.333333333333334,False,False,True,False,False
27,445,65,28.0,False,False,True,False,False
27,445,187,12.333333333333334,False,False,True,False,False
5,872,65,28.0,False,False,True,False,False
125,337,65,28.0,False,False,True,False,False
53,123,12,204.0,True,False,False,False,False
125,337,187,12.333333333333334,False,False,True,False,False
78,613,65,28.0,False,False,True,False,False
78,613,187,12.333333333333334,False,False,True,False,False
78,169,255,54.0,True,False,False,False,False
78,169,12,204.0,True,False,False,False,False
5,872,187,12.333333333333334,False,False,True,False,False
53,123,255,54.0,True,False,False,False,False
100,87,65,28.0,False,False,True,False,False
132,1021,255,54.0,True,False,False,False,False
64,203,65,28.0,False,False,True,False,False
132,1021,12,204.0,True,False,False,False,False
54,262,65,28.0,False,False,True,False,False
54,262,187,12.333333333333334,False,False,True,False,False
71,2413,255,54.0,True,False,False,False,False
71,2413,12,204.0,True,False,False,False,False
64,203,187,12.333333333333334,False,False,True,False,False
124,734,12,204.0,True,False,False,False,False
5,239,226,17.25,False,False,False,False,True
27,415,226,17.25,False,False,False,False,True
92,1538,226,17.25,False,False,False,False,True
89,654,65,28.0,False,False,True,False,False
89,654,187,12.333333333333334,False,False,True,False,False
124,734,255,54.0,True,False,False,False,False
81,770,41,33.0,False,True,False,False,False
42,463,41,33.0,False,True,False,False,False
28,209,41,33.0,False,True,False,False,False
25,140,99,198.0,False,False,False,True,False
14,451,99,198.0,False,False,False,True,False
19,496,41,33.0,False,True,False,False,False
60,387,99,198.0,False,False,False,True,False
7,390,99,198.0,False,False,False,True,False
66,943,41,33.0,False,True,False,False,False
